date,source,content,link
2024-07-20,PTT_Comment,[→] 痴行為。,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 那邊停車真的爛,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[推] 好瞎 這什麼管制方式 有夠蠢,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[推] 要有200個空位才放人??? 哪個天才決定的,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 應該要市民聯署 好事多 義享周邊都要科技執法 強力,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 取締占用道路排隊進場 錢都是在他們在賺 把不方便全,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 丟給用路人承擔,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[推] 兩次要走人卻出不去停車場，就不會給他機會了，根,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 本沒改進，還都怪到外部因素，當消費者沒腦嗎,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 把外面剩餘格數直接電腦程式設計-200，秀出來=0不,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 就好了....進去很空好停車消費者也忘了剛剛在外面,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 排隊的情況,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 有時候善意的謊言比直接秀出真實數字讓消費者火大,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 還好,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[推] 這種店就抵制慢慢讓他倒掉,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 因為裡面動線很爛阿 B4進去跟出去用同一個車道,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 所以出口回堵的話也過不去,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 東森拿去報了...,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[推] 完全不會想去那裡消費跟吃飯,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-07-20,PTT_Comment,[→] 去過1次就沒再去了。沒想到還有人,https://www.ptt.cc/bbs/Kaohsiung/M.1721489004.A.028.html
2024-06-13,PTT_Post,[標題] [贈送] 今晚壽司郎義享天地訂位,https://www.ptt.cc/bbs/Kaohsiung/M.1718273944.A.AEF.html
2024-06-13,PTT_Comment,[→] 訂位代號7370請自取～,https://www.ptt.cc/bbs/Kaohsiung/M.1718273944.A.AEF.html
2024-06-13,PTT_Comment,[→] 借題發揮 義享壽司郎 巨蛋藏壽司 刷中信LinePay卡,https://www.ptt.cc/bbs/Kaohsiung/M.1718273944.A.AEF.html
2024-06-13,PTT_Comment,[→] 有列入日式餐廳10%回饋嗎 還是只算百貨1%回饋而已,https://www.ptt.cc/bbs/Kaohsiung/M.1718273944.A.AEF.html
2024-06-13,PTT_Comment,[→] 如果只算百貨 那要換張卡 回饋會比較好,https://www.ptt.cc/bbs/Kaohsiung/M.1718273944.A.AEF.html
2024-06-13,PTT_Comment,[→] 看卡版討論每家不一樣 在地有沒有大大知道 感恩解惑,https://www.ptt.cc/bbs/Kaohsiung/M.1718273944.A.AEF.html
2024-06-03,PTT_Post,[標題] Re: [新聞] 高雄大雨塞車 義享天地停車場回堵90,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[噓] 07:40 早上?,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 還好你最後有怪輕軌，不然要被高雄版最中壢李姓的,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 辣群人出征了,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 你要不要先把時間的敘述方式理清楚,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 怎麼不停外面走進去,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 那個入口沒管制，進場只要車隊就會亂成一團，三個,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 方向，但限制往北順向進場，那排隊車龍就有機會卡,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 死出場的車,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 其實不就是保全太混嗎？,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 沒一句提到大順路，結果說被輕軌卡死，樓下請評分,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 最後還要牽扯到輕軌也真是辛苦了,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 義享停車場動線爛 剛開幕就知道了,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 真的沒人去好事多 所以沒塞XD,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 有怪輕軌給過，不然反輕900萬大軍就來了。,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[噓] 所以發文KPI要講到被輕軌卡住才有計算嗎？,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 原因是進場跟出場的排在同一條線路 所以底下的上不,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 來 應該不算輕軌的鍋吧,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 在高雄板，有錯不能怪輕軌,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 不知好市多合約幾年，移走就好了，義享不太可能動,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 竟然提到高雄板神祖牌 幫你推,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] https://i.imgur.com/OOcmWHk.jpeg,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 還好你有提輕軌 給過,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 60趴喜歡你的最後一句,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 好市多沒塞 義享會塞 是誰出問題？,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 義大集團去做製造業就好 服務業做的超爛,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[推] 好市多都沒問題，就你義享有狀況？,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 好市多出口沒有長上坡,https://www.ptt.cc/bbs/Kaohsiung/M.1717406320.A.F1B.html
2024-06-03,PTT_Comment,[→] 嗯 你說的沒錯,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 沒錯 只要沒輕軌就能穿過塞車直接飛過去,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 那邊跟輕軌應該沒關係吧,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 出口在龍德路阿,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 輕軌本來就很棒啊 只是趕時間的話 自己要注意,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 我該說自己找死還是自救意識強烈呢？,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 好了啦 快去準備國考六年,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 哈哈輕軌好像巨嬰,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 都不能說不好的,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 龍德新路出來，往東走自由路、之後接民族路，往西,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 走博愛路、南屏路，或多一個走路口到龍德路，還有新,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 順、新德路可以利用。隔壁Costco除非出口附近車禍,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 倒沒有很塞，因為它有兩個出口。,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 可笑,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 最後三行生存意志強烈阿,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 輕軌很棒，真的，附近不會塞車,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 推最後一段,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 很慶幸我家附近的交通動線沒有被輕軌影響,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 黨不喜歡這一篇,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 每個人家門口就是輕軌，為什麼不搭車去呢,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,"[推] 義享停車場是出去就有問題,輕軌想影響還影響不到",https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 很讚啊 繼續塞 塞久了就會去坐輕軌了,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 大概就像只剩下新榮街出口的漢神巨蛋一樣,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 你這篇沒有民主價值 違憲的東西不要出來丟臉,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 搭輕軌不就能爽歪歪笑看別人塞在路上,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 笑死，輕軌的好處=帶來的壞處,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 雲高雄人餒。出口在龍德新路關輕軌屁事,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 出口明明就在後面～紅燈設計有問題而已～,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 那個出口，主要是和好市多機車互卡的問題,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 在高雄版批評輕軌真有勇氣,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 主要是左右遇到自由路跟博愛路 紅燈就卡很久了,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 所以cosco有沒塞成這樣? 還是cosco都沒人XD,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 你瞎扯也是一篇,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 原來龍德新路上有輕軌,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 看看自由、博愛間的龍德新路多少個紅綠燈,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 昨天中午才去好事多而已，大順路還沒什麼車,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 最一段看得出強烈生存慾望 XD,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 可悲輕軌,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 怎麼不考慮搭輕軌去義享就好？,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 輕軌沒有錯，塞車要怪開車的太多,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 台灣人羨慕日本交通好，卻不學日本人搭大眾運輸，只,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 會嫌大眾運輸擋路,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,"[→] 高雄的汽機車超級多,有點傻眼",https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 都沒人敢提，輕軌就是罪魁禍首，哈,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 憑甚麼要老百姓搭交通工具，官員自己先搭交通工具,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 示範嘛！,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,"[推] 大順路沒人敢開,車都在其他路。",https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 輕軌不是沒優先路權?為什麼停紅燈30秒會變100秒??,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 義享天地的停車場出口何時變大順路了？,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 塞久了就會去搭輕軌,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 造反啊 噓爆你,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 搭輕軌去不用開車,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 怎可批評朝廷的德政，那是文明進步的象徵。,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 乾我笑了 這篇真的是釣魚文，高雄人都知道義享出口,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 在哪裡，真的是輕軌的鍋那好市多也該塞，離輕軌這,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 麼遠，這篇是釣那些附和的吧,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 誰要搭輕軌 笑死,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 義享近中山路？出口也不在大順啊,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 記得大順路段沒有優先號誌吧,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 雖然是反串，但釣到好多QQ 幫,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,"[→] 給過!你不是高雄酸,也不是什麼粉,很中立的高雄人!",https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 你要被死忠的噓爆了,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 嗯 你說的都對,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 輕軌一樣要等紅綠燈，誰在跟你一百秒，中華路是40,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 米的路口，你三十秒是一秒一米再跑嗎？ 笑死,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 推最後一段，幫補血,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 鐵路地下化 換 輕軌地上跑,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 那段叫做  輕軌割掉大動脈,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 明確到極點的事情，大家都有點畏縮，辛苦了,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 輕軌是正確方向，但號誌跟道路規劃就是屎,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 你搭輕軌就是看人塞車，很爽,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 推最後一段 求生意志真的很強XD,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 推求生意志,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 你們開會都沒在發資料是不是？連輕軌是照一般紅綠燈,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 行駛都搞錯，按一般紅綠燈變換通行，哪來30變100秒,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] ？而且義享汽車出口是在大順路的另一邊龍德新路和好,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 市多一樣，怎麼好市多就沒塞！你和同事們資料不齊就,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 來發文，被打臉很難看啦！,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 紅燈幾秒跟優先權有啥關係,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 然後一秒一米 你算算時速多少 國中生就會算的東西,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 胡扯一通，龍德新陸，大順路，搞不清,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 說costco沒塞的是認真的嗎? 晚上五點到七點去看看,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 整條自由路塞到炸掉,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 甚麼都能扯輕軌阿,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 這篇正好證明造成塞車的就是四輪自己 跟輕軌沒關係,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 輕軌的號誌真的很煩,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 下雨天從自家地下室開出來直接到百貨公司的停車場,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 都不用淋雨，誰還會特地開到離家近的捷運或輕軌站,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 停好車再撐傘走去搭輕軌或捷運，就算騎機車也寧願,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 直接從家裡騎到百貨公司,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 又扯輕軌,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 輕軌超棒 滿滿都是人，路上都不會塞車,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 自救意識強烈 真的懂本版,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 雲高雄人真的多,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 最後一段XD,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 別害怕！柯憐會來支援啊,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 輕軌沒優先路權？開玩笑的吧,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 高雄都有輕軌了 為什麼還有駕駛人自己開車上路,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 高雄應該禁發汽車車牌或是禁行汽車才是進步,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 好爽 越塞越爽 舒服,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 搭輕軌去就不會賽車啦,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 塞車,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 跟輕軌不同邊也能怪輕軌 隔壁好事多都沒發生了,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 推54樓,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] XDDD這篇真的有點太深,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 我聽你在唬爛  是騙人沒去過喔,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 身為側翼我怒噓你,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[推] 這種智力國考可能要考20年喔...輕軌也是要等紅燈好,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 嗎，哪來的因為輕軌變燈號,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 義享的出入口在龍德新路根本不會碰到輕軌，不用看,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 到事發地附近有輕軌就把事情全都甩到輕軌身上,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[→] 多虧有了輕軌，到家樂福方便很多...,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Comment,[噓] 這種邏輯，難怪國考第5年,https://www.ptt.cc/bbs/Kaohsiung/M.1717398206.A.23E.html
2024-06-03,PTT_Post,[標題] [新聞] 高雄大雨塞車 義享天地停車場回堵90分,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[推] 好難想像這發生在高雄,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[推] 義享那邊交通規劃確實爛啊 17:30~19:00那邊超難動,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[→] 我猜是一堆車出去時都右轉，所以就塞住了,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[推] 需要去的人建議還是搭輕軌吧 不然會被氣死,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[噓] 什麼90分鐘到台北 能在高雄生活是福氣,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[推] 下雨天一堆奇行種都出門了 自然會塞,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[推] 如果繳費完還卡在裡面，怎麼辦,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[推] 跟規劃有啥屁關係，就路只有那麼大條。,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[→] 我也很好奇繳費完卡在裡面怎麼辦,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[→] 輕軌真好用,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[推] 下雨天別開車去人擠人的地就好了，下雨天我開車到公,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[→] 司都要多10-20分鐘,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[→] 交通局本來就頗呵,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
2024-06-03,PTT_Comment,[→] 要當個聰明的用路人阿,https://www.ptt.cc/bbs/Kaohsiung/M.1717395015.A.2A7.html
